交易日期,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10
2006-01-25,0.06909433333333333,0.045066416666666664,0.07749191666666666,0.050890750000000005,0.04805200000000001,0.07840458333333333,0.03561991666666667,0.014494333333333336,-0.01404975,-0.005587461538461535
2006-02-28,0.04543706603773585,0.025376691588785055,0.022467317757009348,0.0013713925233644856,0.0024702897196261673,-0.002116811320754714,-0.009255140186915893,-0.0023728971962616815,-0.015029841121495326,-0.004424672897196259
2006-03-31,-0.05789265384615384,0.015084266666666674,0.051371153846153844,0.051954885714285734,0.08843438461538462,0.08829535238095237,0.08335060576923081,0.09373655238095238,0.11259552884615384,0.1813808095238095
2006-04-28,0.34732104123711344,0.3346147938144329,0.27577297959183683,0.28895314432989694,0.25992906122448983,0.24651577319587623,0.22649305154639174,0.2291003775510204,0.18794769072164952,0.18293085714285717
2006-05-31,0.05149634999999999,0.07996399009900991,0.058062300000000004,0.0795627920792079,0.07293545544554453,0.06617773000000002,0.04362903960396041,0.050122719999999996,0.0525837722772277,0.025607683168316832
2006-06-30,-0.033906000000000006,-0.03389103999999999,-0.010810316831683165,-0.021699620000000003,-0.035104861386138615,-0.040571270000000006,-0.04285497000000001,-0.052733455445544544,-0.03792526999999999,-0.05107395049504951
2006-07-31,0.06085994594594593,0.027392954954954946,0.03513654954954955,0.025644648648648658,0.022594270270270254,0.021587549549549556,0.03589811711711711,0.026984017857142856,0.04465746363636364,0.03292487499999997
2006-08-31,0.07951540833333334,0.055006338842975205,0.059369566666666665,0.06377578512396695,0.047544033333333346,0.03764395867768592,0.043682399999999996,0.047113446280991726,0.05442959166666666,0.046105247933884284
2006-09-29,-0.0023214098360655744,0.019195565573770484,0.008119114754098362,0.0003411393442622955,0.011435270491803278,0.007601760330578508,-0.0058116585365853655,-0.008447950819672133,-0.02733729508196723,-0.016201450819672135
2006-10-31,0.053176919354838675,0.028090903225806457,0.036881532258064516,0.03375402419354838,0.03925222399999998,0.02728031451612904,0.03851229032258064,0.061243346774193574,0.047762298387096794,0.08400405600000004
2006-11-30,0.027196767999999993,0.02256123809523809,0.026434539682539674,0.019328464,0.039980452380952394,0.06273261111111109,0.06791910400000001,0.06375407142857141,0.0846309761904762,0.1280538253968254
2006-12-29,0.25868543801652893,0.26908313223140495,0.24042361983471072,0.26180809090909085,0.24045366115702482,0.2604463553719008,0.24492519834710735,0.25181139669421493,0.2202134545454545,0.16778588429752073
2007-01-31,0.14856104918032795,0.2075391300813008,0.19338683739837398,0.20110537398373993,0.23996820325203252,0.20924502439024395,0.1910922926829268,0.21882352032520336,0.1433201869918699,0.14146896747967475
2007-02-28,0.10223080000000004,0.12213544545454535,0.16121422727272727,0.18516418181818173,0.15966221818181814,0.17537350000000002,0.17721000909090903,0.24331055454545455,0.20838821818181819,0.20552736363636367
2007-03-30,0.2621524846153845,0.3145865153846156,0.29889106923076914,0.34460849230769247,0.3321150230769231,0.354786076923077,0.35623713076923075,0.3498755846153846,0.37836006153846163,0.34033731538461526
2007-04-30,0.13049913913043476,0.11719660344827584,0.07592762068965526,0.12721172413793108,0.07974971551724136,0.10439171551724133,0.10480748275862076,0.053729379310344785,0.09778707758620694,0.06687300862068965
2007-05-31,-0.12462427551020416,-0.14850206060606064,-0.11722060606060611,-0.11839750000000004,-0.13720715151515156,-0.11906546464646466,-0.12651587755102045,-0.1516513333333333,-0.18201845454545457,-0.19973214141414142
2007-06-29,0.34207223008849547,0.3266485614035087,0.28365392105263165,0.2652655309734514,0.24297859649122805,0.20879650877192968,0.18586038053097348,0.18553789473684212,0.18710020175438588,0.18671881578947364
2007-07-31,0.1041692248062016,0.14268036434108522,0.1335382480620155,0.14998977519379839,0.1226265615384615,0.14783069767441867,0.1016016511627908,0.12237628682170545,0.1155486046511628,0.11742315384615382
2007-08-31,-0.010393315384615388,0.027165068702290077,0.023943839694656476,0.043110099236641226,0.05863083076923074,0.034329053435114484,0.0535177938931298,0.054034458015267156,0.03840208396946565,0.051362496183206104
2007-09-28,-0.09468698473282443,-0.09418136641221377,-0.09106226717557254,-0.08434100757575756,-0.0930379007633588,-0.11950341221374043,-0.12489875757575752,-0.10860021374045799,-0.11547191603053432,-0.08467635606060608
2007-10-31,-0.02110968503937008,-0.017441109375000007,-0.035092125,-0.04558811718749999,-0.07299089843749997,-0.06684438281250003,-0.07802235937499995,-0.08773010156250001,-0.13862693749999996,-0.152832984375
2007-11-30,0.2056433333333334,0.22275828888888893,0.216598325925926,0.2053495925925926,0.21108290370370364,0.20627165925925925,0.1970999925925927,0.20066817037037035,0.1960576148148148,0.17170096296296294
2007-12-28,-0.07980660000000002,0.13836,-0.00941416666666667,-0.04320316666666666,-0.07728266666666667,-0.02573080000000001,-0.027400833333333333,-0.05277916666666666,0.12236366666666666,-0.023631333333333348
2008-01-31,0.06896365413533835,0.08724628358208951,0.09208966917293235,0.0824822014925373,0.09452978358208954,0.08258159398496243,0.08101141791044775,0.08793863157894735,0.08378488805970148,0.09015141791044776
2008-02-29,-0.19645988489208624,-0.20339367625899282,-0.19260780575539574,-0.21454989208633102,-0.20938181294964037,-0.19178846043165473,-0.18135020863309362,-0.20114073381294967,-0.19497407913669063,-0.18279961151079135
2008-03-31,0.03139076691729323,-0.01593573880597015,-0.03163316541353382,-0.043080328358208936,-0.04404191729323306,-0.05320730597014926,-0.07168754135338344,-0.0565482686567164,-0.08288297744360902,-0.06880725373134326
2008-04-30,-0.00949411111111111,-0.007673585185185183,-0.003612333333333334,-0.030509242647058826,-0.03320433333333333,-0.03459566666666667,-0.023858154411764716,-0.0369059037037037,-0.05996288148148147,-0.06713581617647058
2008-05-30,-0.2570546304347826,-0.2665511079136691,-0.2592150215827337,-0.24087125899280565,-0.2355731942446045,-0.2459850724637681,-0.24277573381294973,-0.24921069784172667,-0.23900439568345325,-0.2375300791366908
2008-06-30,0.13562551094890507,0.12235130656934305,0.118281802919708,0.11065301449275357,0.10307956934306568,0.1016774598540146,0.07238457246376813,0.06545820437956204,0.05039073722627738,0.03684486956521741
2008-07-31,-0.26318834013605447,-0.23300420270270267,-0.2247832925170068,-0.22372533783783785,-0.20808400675675662,-0.21247293877551018,-0.20887813513513503,-0.22000136054421765,-0.23163891216216212,-0.22559312837837842
2008-08-29,-0.0659962080536913,-0.08683291275167787,-0.08540439597315432,-0.07223907382550332,-0.0871486333333333,-0.07849124161073824,-0.08193789932885906,-0.08997060402684559,-0.08289538926174495,-0.07963183333333333
2008-09-26,-0.290502,-0.409581,0.020661,-0.10442900000000002,-0.021082000000000004,-0.16711900000000002,-0.1140525,-0.022876,-0.017244500000000003,-0.132255
2008-10-31,0.21086432666666668,0.22226634666666656,0.21690783333333352,0.2060423266666666,0.20010211333333328,0.21358815999999992,0.19336928000000012,0.19907504666666656,0.1623858799999999,0.1480751920529802
2008-11-28,0.08173859310344828,0.08217456849315068,0.1015189586206896,0.0852505890410959,0.09610995205479446,0.1009857724137931,0.07403250684931509,0.0878910827586207,0.05699965753424658,0.025935321917808216
2008-12-31,0.17787059060402688,0.18527153333333335,0.18148106040268458,0.1829512866666666,0.17465811409395962,0.1664492933333333,0.164394610738255,0.14753989333333328,0.11896296644295307,0.09885447333333329
2009-01-23,0.4315479999999999,0.068285,0.325599,0.131428,0.3803475,0.3671715,0.373761,0.153894,0.253275,0.215036
2009-02-27,0.27910259166666673,0.2360503388429752,0.21908342148760324,0.21618765289256192,0.2111394380165289,0.21695519166666657,0.22730614876033053,0.22383664462809916,0.20207637190082642,0.18515657851239675
2009-03-31,0.042460578231292526,0.061638121621621605,0.06865716891891895,0.08006184459459452,0.08867358108108106,0.08167965306122446,0.07041924324324325,0.06593208108108109,0.062440635135135154,0.06403241891891892
2009-04-30,0.08938181506849313,0.07572039455782313,0.08072457142857142,0.07900396598639453,0.07355890476190474,0.07340011564625849,0.07670614965986394,0.045943353741496586,0.055069700680272095,0.05842427210884353
2009-05-27,0.069187375,0.06412912500000001,0.06578975,0.11958987500000001,0.137648125,0.10137887500000001,0.08761975,0.06665525,0.15633562499999998,0.06727866666666667
2009-06-30,0.12858307482993195,0.1543430476190477,0.15755177551020413,0.13495926530612248,0.15051097297297297,0.14455612244897958,0.175647619047619,0.16672859863945586,0.15290176190476187,0.1315426013513513
2009-07-31,-0.13160104729729732,-0.1309461621621622,-0.1296979527027027,-0.13866738513513524,-0.1521615167785236,-0.1616911486486487,-0.18468184459459466,-0.1811223310810811,-0.19325369594594596,-0.19453964429530196
2009-08-31,0.0485399756097561,0.058795911290322585,0.05726681300813007,0.04398378225806452,0.061144749999999984,0.050986439024390255,0.038126201612903234,0.02372630081300814,0.054323250000000003,0.008399677419354839
2009-09-30,0.11066596078431373,0.12386653246753249,0.1039182662337662,0.12366375324675323,0.13297185064935066,0.12403120779220786,0.1284961753246754,0.11547466883116879,0.11718324025974017,0.11847352597402595
2009-10-30,0.14281363398692812,0.15470788311688308,0.1674827516339869,0.17130683116883116,0.16061220779220778,0.15608086928104573,0.15171146753246756,0.14073570588235296,0.11692129220779224,0.11010292857142859
2009-11-30,0.023793315436241608,0.04613503333333334,0.02980647333333333,0.035337846666666665,0.017045326666666666,0.02936301333333334,0.02983190666666667,0.02128149333333333,-0.003514626666666665,0.008129120000000002
2009-12-31,-0.06996270129870129,-0.0466852258064516,-0.030301200000000014,-0.02890390322580645,-0.016200425806451618,-0.020700722580645165,-0.020901174193548387,-0.02473744516129032,-0.02685598709677418,-0.037840090322580656
2010-01-29,0.05777346835443038,0.054498251572327044,0.04693179874213836,0.05737687421383649,0.060746679245283014,0.059415639240506316,0.07092356874999999,0.06148125949367087,0.06434269182389936,0.07285519496855343
2010-02-26,0.05393840764331211,0.033795284810126586,0.030752044585987258,0.054053791139240484,0.043024582278481036,0.04302346496815287,0.03278251898734176,0.038929675159235656,0.05198318987341774,0.015330803797468356
2010-03-31,-0.056140812500000005,-0.03975280745341613,-0.061493472049689454,-0.08223890625,-0.0684984720496895,-0.07138726708074535,-0.09701086875000003,-0.08220401863354036,-0.07689452795031058,-0.07153165217391304
2010-04-30,-0.10138973750000005,-0.08508508074534164,-0.09973124374999993,-0.09638959627329192,-0.09967162111801245,-0.0975092875,-0.09168833540372673,-0.08574053124999999,-0.05879054658385095,-0.02962140372670807
2010-05-31,-0.09069784146341464,-0.07359385365853657,-0.07689510365853655,-0.09780012195121947,-0.09011256707317075,-0.08384973170731708,-0.09446862195121948,-0.08266099390243907,-0.11148482926829269,-0.11741019393939402
2010-06-30,0.16703746951219509,0.15756496341463416,0.16388644512195125,0.15121981097560977,0.16757167272727277,0.1628256707317074,0.16007069512195118,0.13779983536585366,0.14626307926829268,0.1163819515151514
2010-07-30,0.09772244970414203,0.08670533529411761,0.09106648823529419,0.09359551764705878,0.07832725882352938,0.0883068941176471,0.0939622470588235,0.08527810588235293,0.08828489411764702,0.10184782352941174
2010-08-31,-0.02594310059171597,0.0014153668639053255,0.009547517647058837,0.013455562130177515,0.0004956941176470535,0.03011017751479289,0.019616289940828396,0.021164170588235293,0.014521994082840243,0.01617030588235295
2010-09-30,0.08699463953488373,0.09486456976744186,0.08602784393063581,0.1144309941860465,0.09777570520231213,0.09002283720930229,0.11144003488372095,0.08123850867052022,0.06674135465116281,0.08295292485549131
2010-10-29,0.04680873255813953,0.046008377906976775,0.025297616279069766,0.01548499418604651,0.0038204011627907056,0.004699738372093025,0.010330645348837209,-0.002430883720930244,-0.01737071511627906,-0.0613031560693642
2010-11-30,0.0034768000000000017,-0.0043913257142857145,-0.020035217142857144,-0.018818422857142848,-0.015807902857142855,-0.01501198285714286,-0.02446903428571429,-0.034230377142857135,-0.02895156000000001,-0.03391036931818183
2010-12-31,-0.06329145197740114,-0.047377723163841826,-0.049529393258426944,-0.03518268926553673,-0.04969858426966293,-0.03957601694915254,-0.042161491525423735,-0.045492297752809,-0.06325593785310736,-0.06282941011235951
2011-01-31,0.11961152808988765,0.10928256983240213,0.10281140223463688,0.10164119101123589,0.09174654748603346,0.10255448044692733,0.09355012359550566,0.09661329608938557,0.09287995530726255,0.06926527374301678
2011-02-28,-0.00938745197740113,-0.0105891797752809,-0.008948926966292134,-0.008186679775280894,0.0011197471910112408,0.0026430903954802166,0.005921893258426961,-0.007624837078651684,-0.020539011235955053,-0.010476005617977527
2011-03-31,-0.05068267777777776,-0.03580283977900552,-0.04062047513812154,-0.042301160220994484,-0.02245074585635359,-0.028058922651933705,-0.01563377348066299,-0.02315002209944751,-0.021616828729281765,-0.024691138121546958
2011-04-29,-0.08100435195530727,-0.0698676089385475,-0.0734595666666667,-0.08026305586592176,-0.08408087777777777,-0.0686255865921788,-0.07993269273743016,-0.0682212833333333,-0.07716589944134081,-0.06612635
2011-05-31,0.06770466483516484,0.06265284153005467,0.04022941530054643,0.03573309289617487,0.024904715846994552,0.026372021857923502,0.03389348633879782,0.03340703278688525,0.02368672131147542,0.025421169398907092
2011-06-30,0.03798195604395604,0.024793318681318694,0.017740136612021857,0.014662796703296704,0.01908900546448087,0.006876324175824175,0.013963791208791211,0.014307639344262301,0.002968043956043956,-0.00026547540983606536
2011-07-29,-0.050926822580645195,-0.04553337967914438,-0.03505814973262033,-0.03218802673796792,-0.02945359358288769,-0.03165262032085561,-0.025431304812834208,-0.0181471604278075,-0.02877080748663099,-0.03446813368983955
2011-08-31,-0.12158386772486769,-0.10735642328042336,-0.10523439682539679,-0.11064128042328046,-0.10837698941798943,-0.10719539682539683,-0.11449742328042328,-0.1273888624338624,-0.12326007936507943,-0.14218156315789474
2011-09-30,0.05735670212765959,0.038113216931216935,0.04813571808510639,0.04775395238095239,0.04065146276595745,0.04385035978835978,0.024285324468085113,0.04280937566137567,0.023893994680851065,0.027502000000000006
2011-10-31,-0.051455126984127,-0.0340251216931217,-0.03562951851851851,-0.03309856613756616,-0.04019731052631577,-0.04064679365079364,-0.043047571428571386,-0.0402232222222222,-0.052210867724867716,-0.0680015578947368
2011-11-30,-0.1466625873015873,-0.14272998947368415,-0.16406435789473678,-0.14431981052631582,-0.16827894210526323,-0.14377330158730173,-0.15124424736842093,-0.14624353157894737,-0.14972534736842105,-0.1854930157894737
2011-12-30,0.048449062827225095,0.02462558115183247,0.025644455497382222,0.017426562500000006,0.005844722513088998,0.0011375130890052332,-0.0018156093750000008,-0.00404697905759162,-0.028183942408376968,-0.01953832291666667
2012-01-31,0.16292912435233156,0.15073929381443307,0.1446820824742268,0.14692252331606218,0.13192034020618557,0.1218022010309279,0.11595797927461136,0.10985761855670105,0.1042069484536082,0.1107818247422681
2012-02-29,-0.07169596891191711,-0.07446413402061854,-0.0682154226804124,-0.07307426804123708,-0.0540737474226804,-0.06566151813471499,-0.07274775773195877,-0.07542229896907217,-0.07751071134020619,-0.09483702061855662
2012-03-30,0.08468181052631582,0.08465504188481678,0.08819462827225126,0.08641874210526321,0.08875330366492142,0.08854594764397906,0.07024587368421054,0.07347183769633507,0.05140740314136125,0.03453996335078535
2012-04-27,0.05875075,-0.0019584000000000025,0.12110020000000002,0.0073245,0.0158268,0.0328856,0.04103775,0.017218400000000002,0.042654399999999995,-0.0214614
2012-05-31,-0.06386106632653062,-0.07542368877551016,-0.07105317857142857,-0.07368653571428575,-0.060959841836734675,-0.066625387755102,-0.06083234693877553,-0.06052053571428571,-0.0643288520408163,-0.050526269035533
2012-06-29,-0.09746180512820507,-0.09301836410256414,-0.09884811282051285,-0.09426934358974362,-0.09994034871794868,-0.09087849743589743,-0.09146536923076926,-0.08730953333333334,-0.08218241538461536,-0.07807322564102566
2012-07-31,0.059744664999999995,0.04321562686567161,0.028791645000000008,0.019717726368159206,0.007994447761194028,0.011939310000000005,0.004510203980099503,-0.010843065000000015,-0.0003587810945273724,-0.005328890547263681
2012-08-31,0.038950482587064676,0.022296198019801976,0.0077880594059405945,0.008786955223880599,0.02249765841584158,0.02630680198019802,0.017285089552238807,0.022166212871287134,0.0035360841584158413,-0.019932138613861384
2012-09-28,0.00367937438423645,0.009641408866995074,0.007387142156862741,0.005806704433497536,0.014401235294117657,0.00207066502463054,0.0024512266009852203,-0.009147382352941175,-0.005968059113300491,-0.03691248039215686
2012-10-31,-0.13121019607843135,-0.13074629268292676,-0.11773077941176474,-0.11772180975609758,-0.1019809902439024,-0.10403655882352934,-0.10065723902439022,-0.08863094117647055,-0.10095915609756095,-0.09310745853658531
2012-11-30,0.20559631034482764,0.18191015763546803,0.1627523251231527,0.1761090935960592,0.16518620588235278,0.1557241182266009,0.15128902955665025,0.16459527093596063,0.13927765517241386,0.15025660784313716
2012-12-31,0.05912573267326733,0.0775431881188119,0.0779517684729064,0.06968363366336634,0.06573062068965514,0.07136286069651747,0.07047026600985222,0.047012455445544554,0.05587252216748771,0.03849979207920793
2013-01-31,0.03497252970297028,0.03741824137931036,0.027898326732673274,0.03147466995073892,0.025591788177339907,0.022725900990099017,0.026812049261083742,0.021531866336633662,0.03490268965517241,0.04834608374384237
2013-02-28,-0.05659169306930693,-0.05974009359605912,-0.03627113300492609,-0.03591339603960397,-0.03296744334975369,-0.03422084729064039,-0.026454262376237637,-0.025220541871921173,-0.023572684729064045,-0.02333465024630542
2013-03-29,-0.015817128712871283,-0.02580132673267329,-0.02819415841584158,-0.03886143349753697,-0.029889925742574243,-0.04427639108910889,-0.04255567487684732,-0.033787282178217824,-0.041112123762376246,-0.03664901477832512
2013-04-26,0.1213,0.155324,0.1346838,0.1577148,0.11990539999999998,0.13150375,0.1213206,0.07191420000000001,0.17351360000000002,0.17802880000000001
